"id","host_response_time","host_response_rate","host_is_superhost","host_identity_verified","host_listings_count","neighbourhood_group_cleansed","room_type","guests_included","accommodates","bathrooms","bedrooms","beds","bed_type","price","cleaning_fee","minimum_nights","instant_bookable","cancellation_policy","review_scores_rating","In_Downtown","In_Delridge","In_Lake_City","num_amenities","total_nearby_landmarks"
22107747,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",1,4,1,0,2,"Real Bed",99,40,1,"t","moderate",1,"f","f","f",40,0
18805419,"within an hour",1,"f","f",15,"Capitol Hill","Entire home/apt",1,4,1,1,2,"Real Bed",135,55,1,"t","moderate",1,"f","f","f",39,0
22799090,"within an hour",1,"f","f",22,"Magnolia","Entire home/apt",4,8,2,2,10,"Real Bed",130,180,2,"t","strict_14_with_grace_period",1,"f","f","f",26,0
25790330,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",119,89,2,"t","strict",1,"t","f","f",21,5
23841663,"within an hour",1,"t","f",2,"Central Area","Private room",2,2,1,1,1,"Real Bed",75,25,1,"f","moderate",1,"f","f","f",21,0
30594202,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",119,89,2,"t","strict",0,"t","f","f",21,5
17974745,"within an hour",1,"f","f",1,"University District","Entire home/apt",1,8,2,4,4,"Real Bed",365,75,3,"t","strict_14_with_grace_period",1,"f","f","f",41,0
552325,"within an hour",1,"t","f",8,"Capitol Hill","Entire home/apt",1,4,1,2,2,"Real Bed",199,150,2,"t","strict_14_with_grace_period",1,"f","f","f",21,0
20886381,"within a day",1,"f","t",2,"West Seattle","Entire home/apt",5,5,2.5,2,2,"Real Bed",235,255,2,"f","moderate",1,"f","f","f",28,0
21629539,"within an hour",1,"t","t",1,"Ballard","Entire home/apt",2,5,1,1,3,"Real Bed",100,70,2,"t","moderate",1,"f","f","f",64,0
14198083,"within an hour",1,"t","f",6,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",199,50,1,"t","flexible",1,"f","f","f",38,0
3085726,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",1,2,1,1,1,"Real Bed",92,60,1,"t","strict_14_with_grace_period",0,"f","f","f",37,0
4250367,"within a few hours",1,"f","t",9,"Queen Anne","Entire home/apt",1,7,4,3,3,"Real Bed",600,200,2,"f","flexible",1,"f","f","f",32,3
2620429,"within an hour",1,"t","f",4,"Downtown","Entire home/apt",1,6,2,2,5,"Real Bed",125,90,3,"t","moderate",1,"t","f","f",52,3
15564239,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",2,3,1,1,1,"Real Bed",99,75,2,"t","flexible",1,"f","f","f",36,4
19222993,"within an hour",0.9,"f","t",2,"Other neighborhoods","Entire home/apt",4,4,1,1,2,"Real Bed",89,40,1,"f","flexible",1,"f","f","f",43,0
7095802,"within an hour",1,"f","f",3,"Central Area","Private room",1,2,1,1,1,"Real Bed",50,25,1,"t","moderate",0,"f","f","f",19,0
4016079,"within a few hours",1,"f","t",1,"Other neighborhoods","Entire home/apt",5,5,1,2,3,"Real Bed",146,100,1,"t","moderate",1,"f","f","f",60,0
10814218,"within a few hours",1,"t","f",2,"Capitol Hill","Entire home/apt",1,4,1,1,2,"Real Bed",99,95,1,"f","strict_14_with_grace_period",1,"f","f","f",20,0
4652918,"within a few hours",1,"f","t",57,"Capitol Hill","Shared room",2,1,1,1,1,"Real Bed",90,150,4,"f","strict_14_with_grace_period",1,"f","f","f",23,0
28565072,"within an hour",1,"f","f",2,"Northgate","Private room",2,2,1,1,1,"Real Bed",45,40,3,"t","moderate",1,"f","f","f",26,0
26471553,"within a few hours",1,"t","f",4,"Queen Anne","Entire home/apt",2,4,1,1,2,"Real Bed",99,30,2,"f","strict_14_with_grace_period",1,"f","f","f",35,1
5607404,"within a few hours",1,"f","t",1,"Northgate","Entire home/apt",1,6,1.5,2,2,"Real Bed",125,85,1,"f","moderate",0,"f","f","f",12,0
30269628,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",2,3,1,1,1,"Real Bed",99,75,2,"t","flexible",0,"f","f","f",42,5
29440895,"within an hour",0.9,"t","t",1,"Other neighborhoods","Private room",1,3,1,1,2,"Real Bed",65,0,2,"f","flexible",1,"f","f","f",18,0
13175944,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",4,4,1,2,3,"Real Bed",145,95,2,"t","moderate",1,"f","f","f",33,0
12056343,"within an hour",1,"t","t",2,"Other neighborhoods","Entire home/apt",1,4,3.5,3,0,"Real Bed",350,100,5,"f","moderate",1,"f","f","f",24,0
20601895,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",1,4,1,1,2,"Real Bed",120,15,1,"t","flexible",1,"f","f","f",31,0
27781617,"within an hour",1,"f","f",1,"West Seattle","Entire home/apt",1,4,1,2,2,"Real Bed",99,80,1,"t","moderate",1,"f","f","f",35,0
28812324,"within a few hours",1,"f","f",0,"West Seattle","Entire home/apt",1,3,1,0,1,"Real Bed",105,100,3,"t","moderate",1,"f","f","f",27,0
21826395,"within an hour",1,"t","t",2,"West Seattle","Entire home/apt",1,6,1,2,2,"Real Bed",85,100,2,"t","moderate",1,"f","f","f",37,0
21596908,"within an hour",1,"f","f",8,"Central Area","Entire home/apt",1,2,1,0,1,"Real Bed",74,35,1,"t","flexible",0,"f","f","f",23,0
23567364,"within an hour",1,"t","f",4,"Other neighborhoods","Private room",1,2,2,1,1,"Real Bed",30,22,2,"t","flexible",1,"f","f","f",30,0
6911511,"within an hour",1,"t","t",3,"Capitol Hill","Private room",4,4,1.5,2,2,"Real Bed",99,80,2,"t","flexible",1,"f","f","f",29,0
17123205,"within an hour",1,"t","t",5,"Other neighborhoods","Entire home/apt",1,2,1,1,2,"Real Bed",59,70,2,"t","strict_14_with_grace_period",1,"f","f","f",34,0
27600784,"within an hour",1,"f","t",78,"Queen Anne","Entire home/apt",4,6,1,2,2,"Real Bed",168,130,2,"t","strict_14_with_grace_period",0,"f","f","f",29,1
30819084,"within an hour",1,"t","f",37,"Delridge","Entire home/apt",1,7,1,3,4,"Real Bed",80,55,1,"t","moderate",0,"f","t","f",17,0
23920855,"within an hour",1,"t","t",2,"Central Area","Private room",1,1,1,1,1,"Real Bed",40,30,2,"f","strict_14_with_grace_period",1,"f","f","f",17,0
19207340,"within an hour",1,"t","f",2,"Northgate","Entire home/apt",1,3,1,1,2,"Real Bed",115,125,2,"t","moderate",1,"f","f","f",22,0
19719672,"within an hour",1,"t","f",1,"Other neighborhoods","Entire home/apt",2,4,1,1,2,"Real Bed",65,50,1,"f","moderate",1,"f","f","f",42,0
30426117,"within an hour",1,"t","f",4,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",30,20,1,"f","flexible",1,"f","f","f",42,0
14430594,"within a day",1,"t","t",2,"Ballard","Private room",1,2,1,1,1,"Real Bed",85,0,2,"t","flexible",1,"f","f","f",22,0
1571230,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",1,2,1,0,1,"Real Bed",85,50,4,"f","moderate",0,"f","f","f",24,0
25320101,"within an hour",1,"t","f",1,"Capitol Hill","Entire home/apt",2,4,1,1,2,"Real Bed",155,50,2,"t","moderate",1,"f","f","f",19,0
19785986,"within an hour",0.99,"f","f",81,"Downtown","Entire home/apt",4,4,1,1,2,"Real Bed",164,160,1,"t","super_strict_30",0,"t","f","f",25,5
27807077,"within an hour",1,"f","t",19,"Rainier Valley","Entire home/apt",8,12,2.5,4,6,"Real Bed",891,252,1,"t","super_strict_60",0,"f","f","f",38,0
7678064,"within an hour",1,"t","t",4,"Queen Anne","Entire home/apt",4,8,3.5,3,5,"Real Bed",330,299,3,"f","moderate",1,"f","f","f",44,3
22151484,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",199,89,2,"t","strict",1,"t","f","f",17,5
15548833,"within a few hours",1,"t","t",1,"Capitol Hill","Entire home/apt",8,9,3.5,5,5,"Real Bed",450,150,2,"f","strict_14_with_grace_period",1,"f","f","f",30,0
13831631,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",1,3,1,0,2,"Real Bed",90,68,1,"f","moderate",0,"f","f","f",21,0
21397136,"within an hour",1,"f","f",7,"Queen Anne","Entire home/apt",1,8,1,1,6,"Real Bed",1000,77,1,"f","strict_14_with_grace_period",1,"f","f","f",39,0
21230860,"within an hour",1,"t","f",1,"Other neighborhoods","Entire home/apt",2,4,1,1,2,"Real Bed",65,40,2,"f","moderate",1,"f","f","f",23,0
24964275,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",6,8,2,4,4,"Real Bed",150,120,2,"f","moderate",1,"f","f","f",44,0
21323426,"within an hour",1,"f","f",1,"Rainier Valley","Private room",1,1,1,1,1,"Real Bed",70,0,1,"t","flexible",1,"f","f","f",14,0
24305480,"within a day",1,"t","t",1,"Delridge","Private room",2,3,1,1,1,"Real Bed",45,15,1,"t","flexible",1,"f","t","f",23,0
23610186,"within an hour",1,"t","t",4,"Beacon Hill","Entire home/apt",6,8,2.5,3,3,"Real Bed",242,99,2,"f","flexible",1,"f","f","f",30,0
20017682,"within a day",0.9,"f","f",1,"Rainier Valley","Entire home/apt",10,13,3.5,5,8,"Real Bed",495,150,2,"f","strict_14_with_grace_period",1,"f","f","f",20,0
24582309,"within a few hours",1,"t","t",2,"Delridge","Entire home/apt",1,5,1,2,3,"Real Bed",150,80,1,"f","moderate",1,"f","t","f",42,0
24524465,"within a few hours",1,"f","t",2,"West Seattle","Entire home/apt",1,4,1,2,2,"Real Bed",189,120,2,"f","moderate",0,"f","f","f",31,0
28860634,"within a few hours",1,"f","t",1,"Capitol Hill","Entire home/apt",1,3,1,1,1,"Real Bed",150,0,3,"t","strict_14_with_grace_period",0,"f","f","f",19,0
19334274,"within an hour",1,"f","f",123,"Queen Anne","Private room",2,4,2,1,2,"Real Bed",70,20,1,"t","strict_14_with_grace_period",0,"f","f","f",17,0
24697779,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",150,75,2,"t","flexible",1,"f","f","f",40,2
26235757,"within an hour",1,"t","f",2,"Other neighborhoods","Entire home/apt",1,4,1,1,2,"Real Bed",125,165,2,"t","flexible",1,"f","f","f",34,0
11890234,"within an hour",1,"t","t",2,"Downtown","Entire home/apt",2,4,1,1,2,"Real Bed",140,65,3,"f","strict_14_with_grace_period",1,"t","f","f",30,5
7262142,"within an hour",1,"t","t",1,"Rainier Valley","Entire home/apt",1,2,1,1,1,"Real Bed",70,35,2,"f","moderate",1,"f","f","f",24,0
26355646,"within an hour",1,"f","t",5,"University District","Private room",1,1,1,1,1,"Real Bed",450,20,1,"t","moderate",0,"f","f","f",29,0
3883392,"within an hour",1,"t","t",2,"Queen Anne","Entire home/apt",1,2,1,1,3,"Real Bed",185,95,3,"f","moderate",1,"f","f","f",29,1
27908299,"within an hour",1,"f","f",3,"Interbay","Entire home/apt",5,6,3,3,4,"Real Bed",95,125,3,"f","strict_14_with_grace_period",0,"f","f","f",16,0
24359518,"within an hour",1,"t","f",1,"Ballard","Entire home/apt",4,6,1.5,2,4,"Real Bed",156,125,2,"t","moderate",1,"f","f","f",28,0
14213134,"within an hour",1,"t","t",5,"West Seattle","Entire home/apt",2,2,1,1,1,"Real Bed",109,47,2,"t","moderate",1,"f","f","f",54,0
21635368,"within an hour",1,"t","f",2,"Ballard","Entire home/apt",6,7,2,2,4,"Real Bed",200,65,1,"f","moderate",1,"f","f","f",49,0
25323506,"within an hour",1,"t","f",3,"Ballard","Entire home/apt",1,6,2.5,2,2,"Real Bed",129,125,2,"t","flexible",1,"f","f","f",23,0
18979781,"within an hour",1,"t","f",1,"Downtown","Entire home/apt",3,3,1,1,1,"Real Bed",145,135,2,"t","flexible",1,"t","f","f",41,4
15099021,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",1,3,1,1,1,"Real Bed",100,25,2,"f","moderate",1,"f","f","f",24,0
22208135,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",199,89,2,"t","strict",1,"t","f","f",24,5
6555393,"within an hour",1,"t","t",1,"Seward Park","Entire home/apt",2,4,1,1,2,"Real Bed",99,50,3,"t","moderate",1,"f","f","f",47,0
23434699,"within a day",1,"t","f",1,"Seward Park","Entire home/apt",5,5,1,2,3,"Real Bed",250,50,2,"t","flexible",1,"f","f","f",33,0
24352250,"within an hour",0.87,"f","f",2,"Downtown","Entire home/apt",1,3,1,1,1,"Real Bed",110,69,1,"t","moderate",0,"t","f","f",32,5
18615279,"within a few hours",1,"t","f",1,"University District","Entire home/apt",1,3,1,0,2,"Real Bed",84,60,2,"f","flexible",1,"f","f","f",24,0
21713481,"within an hour",1,"f","f",100,"Downtown","Entire home/apt",1,3,1,1,1,"Real Bed",195,60,2,"t","strict_14_with_grace_period",0,"t","f","f",33,1
3329962,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",1,3,1,1,2,"Real Bed",90,60,1,"f","moderate",0,"f","f","f",20,0
11194237,"within an hour",1,"f","f",123,"Queen Anne","Private room",1,2,2,1,1,"Real Bed",70,25,1,"t","strict_14_with_grace_period",0,"f","f","f",18,3
22715967,"within an hour",1,"t","f",1,"Downtown","Entire home/apt",1,4,1,1,2,"Real Bed",165,85,3,"f","moderate",1,"t","f","f",42,5
21381109,"within an hour",1,"t","t",2,"Ballard","Entire home/apt",3,3,1,1,1,"Real Bed",85,25,3,"f","moderate",1,"f","f","f",31,0
29396738,"within an hour",1,"t","f",1,"Other neighborhoods","Private room",2,3,1,1,2,"Real Bed",60,20,1,"f","moderate",1,"f","f","f",33,0
23699002,"within an hour",1,"t","f",32,"Capitol Hill","Entire home/apt",14,28,3,7,15,"Real Bed",650,300,1,"t","strict_14_with_grace_period",1,"f","f","f",29,0
22205817,"within an hour",1,"t","f",3,"Ballard","Entire home/apt",1,4,2,2,2,"Real Bed",150,125,2,"f","moderate",1,"f","f","f",35,0
20962091,"within an hour",0.93,"t","f",5,"Queen Anne","Entire home/apt",1,7,2,3,0,"Real Bed",395,125,2,"t","moderate",1,"f","f","f",27,1
18308276,"within an hour",1,"t","t",4,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",125,60,5,"t","moderate",1,"f","f","f",41,0
18930466,"within an hour",1,"f","f",1,"Other neighborhoods","Entire home/apt",1,6,1,2,3,"Real Bed",170,78,1,"f","strict_14_with_grace_period",1,"f","f","f",35,0
11193030,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",229,89,2,"t","strict",1,"t","f","f",18,5
12426069,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",1,2,1,0,1,"Real Bed",85,60,1,"f","moderate",1,"f","f","f",29,0
22508085,"within an hour",1,"t","t",4,"Cascade","Entire home/apt",1,3,1,1,2,"Real Bed",65,40,2,"f","moderate",1,"f","f","f",35,1
31800914,"within an hour",0.8,"f","f",8,"Capitol Hill","Entire home/apt",1,2,1,0,1,"Real Bed",69,65,1,"f","strict_14_with_grace_period",1,"f","f","f",17,2
6077760,"within an hour",1,"f","t",1,"Cascade","Private room",1,2,1,1,1,"Real Bed",200,50,1,"t","moderate",1,"f","f","f",21,2
7495281,"within a day",0.5,"f","t",1,"Capitol Hill","Entire home/apt",2,2,1,1,1,"Real Bed",175,50,3,"f","strict_14_with_grace_period",1,"f","f","f",41,0
22735227,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",120,75,2,"t","flexible",1,"f","f","f",43,2
19100455,"within an hour",1,"t","t",1,"Rainier Valley","Entire home/apt",2,4,1,1,2,"Real Bed",65,10,2,"f","moderate",1,"f","f","f",28,0
20189433,"within an hour",1,"t","f",2,"West Seattle","Entire home/apt",2,4,1,1,2,"Real Bed",106,90,2,"f","moderate",1,"f","f","f",48,0
29774796,"within an hour",1,"f","t",1,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",50,10,1,"f","moderate",1,"f","f","f",22,0
18291988,"within an hour",1,"f","f",1292,"Downtown","Entire home/apt",6,6,2,2,3,"Real Bed",1002,99,1,"t","strict_14_with_grace_period",1,"t","f","f",19,5
28915023,"within an hour",1,"t","f",1,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",42,0,1,"t","flexible",1,"f","f","f",31,0
20031669,"within an hour",1,"t","f",131,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",99,75,2,"t","flexible",1,"t","f","f",34,3
5882923,"within an hour",1,"t","t",2,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",95,35,2,"t","moderate",1,"f","f","f",23,0
27698134,"within an hour",1,"f","f",3,"Cascade","Entire home/apt",1,4,1,1,1,"Real Bed",124,79,1,"f","flexible",1,"f","f","f",24,2
24987242,"within an hour",0.96,"f","f",2,"Ballard","Entire home/apt",2,4,1,1,3,"Real Bed",125,50,1,"f","flexible",0,"f","f","f",37,0
25796573,"within an hour",1,"f","f",50,"Central Area","Entire home/apt",10,10,2,3,5,"Real Bed",144,323,2,"t","super_strict_30",0,"f","f","f",19,0
24761379,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",450,75,2,"t","flexible",1,"f","f","f",40,1
23967097,"within an hour",1,"f","t",8,"Cascade","Entire home/apt",1,3,1,1,1,"Real Bed",175,60,1,"f","strict_14_with_grace_period",0,"f","f","f",12,1
16290147,"within an hour",1,"t","t",1,"Central Area","Private room",1,2,1,1,1,"Real Bed",55,0,1,"f","moderate",1,"f","f","f",32,0
1042022,"within an hour",1,"t","t",1,"Capitol Hill","Entire home/apt",2,2,1,1,1,"Real Bed",89,35,2,"t","moderate",1,"f","f","f",36,0
8686344,"within an hour",1,"t","f",1,"Queen Anne","Private room",2,4,1,1,2,"Real Bed",100,0,1,"t","flexible",1,"f","f","f",14,0
25968681,"within an hour",0.98,"t","t",5,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",200,50,2,"t","moderate",1,"t","f","f",29,5
20270953,"within an hour",1,"t","f",13,"Cascade","Entire home/apt",2,2,1,1,2,"Real Bed",165,100,2,"t","moderate",1,"f","f","f",38,0
1826155,"within a few hours",1,"t","t",5,"Central Area","Private room",2,2,3,1,1,"Real Bed",111,30,2,"f","strict_14_with_grace_period",1,"f","f","f",34,0
24700153,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",150,75,2,"t","flexible",0,"f","f","f",36,3
25869587,"within an hour",1,"t","f",1,"Beacon Hill","Entire home/apt",2,3,1,1,2,"Real Bed",92,50,2,"t","flexible",1,"f","f","f",14,0
1356339,"within a few hours",1,"t","t",7,"Capitol Hill","Entire home/apt",1,4,1,1,1,"Real Bed",119,99,1,"f","strict_14_with_grace_period",1,"f","f","f",25,0
9694921,"within an hour",1,"f","f",2,"Queen Anne","Entire home/apt",5,6,2,3,3,"Real Bed",129,100,2,"t","moderate",1,"f","f","f",35,1
13436253,"within a few hours",0.9,"t","t",4,"Other neighborhoods","Private room",2,2,4,1,2,"Real Bed",52,50,2,"t","flexible",1,"f","f","f",70,0
24119567,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",1,2,1,0,1,"Real Bed",155,75,5,"f","strict_14_with_grace_period",1,"t","f","f",16,3
23478138,"within an hour",1,"f","f",35,"Capitol Hill","Entire home/apt",3,6,1,3,3,"Real Bed",250,85,2,"t","strict_14_with_grace_period",1,"f","f","f",34,0
4340838,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",1,2,1,0,1,"Real Bed",75,20,1,"f","moderate",1,"f","f","f",17,0
6621924,"within a few hours",1,"t","f",2,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",114,50,3,"f","flexible",1,"f","f","f",20,0
9298045,"within an hour",1,"t","t",1,"West Seattle","Private room",1,2,1,1,1,"Real Bed",72,0,3,"t","strict_14_with_grace_period",1,"f","f","f",26,0
21779729,"within an hour",1,"t","t",2,"Central Area","Entire home/apt",1,6,2,3,3,"Real Bed",119,100,4,"f","moderate",1,"f","f","f",49,0
7985714,"within a few hours",1,"f","t",57,"Other neighborhoods","Shared room",1,1,3.5,1,1,"Real Bed",38,75,4,"f","strict_14_with_grace_period",1,"f","f","f",25,0
13414878,"within a day",1,"f","f",1,"Ballard","Entire home/apt",6,7,2,4,4,"Real Bed",325,125,3,"f","moderate",1,"f","f","f",44,0
1252740,"within a few hours",1,"t","t",1,"Other neighborhoods","Private room",2,3,1,1,1,"Real Bed",89,15,2,"f","flexible",1,"f","f","f",43,0
22495037,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",2,3,1,1,2,"Real Bed",110,50,4,"f","moderate",1,"f","f","f",42,0
13927249,"within an hour",1,"t","f",6,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",199,50,1,"t","flexible",1,"f","f","f",38,0
1815472,"within an hour",0.99,"f","f",8,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",150,10,1,"t","strict_14_with_grace_period",0,"t","f","f",11,3
25788891,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,0,1,"Real Bed",109,89,2,"t","strict",0,"t","f","f",21,5
2187615,"within an hour",0.99,"f","f",1276,"Downtown","Entire home/apt",1,3,1,1,2,"Real Bed",349,99,2,"t","strict_14_with_grace_period",0,"t","f","f",35,5
6183330,"within an hour",1,"t","f",2,"Beacon Hill","Entire home/apt",1,4,1,1,2,"Real Bed",100,55,2,"t","moderate",1,"f","f","f",17,0
10768066,"within an hour",1,"t","t",1,"Delridge","Entire home/apt",2,2,1,1,1,"Futon",58,35,1,"f","moderate",1,"f","t","f",30,0
27875010,"within an hour",1,"f","f",9,"Delridge","Private room",1,2,1.5,1,1,"Real Bed",50,10,1,"t","flexible",1,"f","t","f",37,0
977722,"within an hour",1,"t","t",1,"University District","Entire home/apt",1,2,1,1,1,"Real Bed",80,30,2,"f","moderate",1,"f","f","f",26,0
25261563,"within an hour",1,"t","f",4,"Capitol Hill","Entire home/apt",1,14,3,5,5,"Real Bed",550,200,1,"t","strict_14_with_grace_period",1,"f","f","f",38,0
17046171,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",2,3,1,1,1,"Real Bed",229,89,2,"t","strict",0,"t","f","f",25,6
27483264,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",6,5,1,2,2,"Real Bed",195,75,1,"f","moderate",1,"f","f","f",25,0
22177220,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",155,75,5,"f","strict_14_with_grace_period",1,"t","f","f",19,6
7342445,"within an hour",1,"t","t",1,"Rainier Valley","Entire home/apt",1,5,1,2,3,"Real Bed",126,115,2,"t","strict_14_with_grace_period",1,"f","f","f",48,0
18119556,"within an hour",1,"t","t",2,"Capitol Hill","Entire home/apt",1,6,1,2,4,"Real Bed",190,50,2,"t","strict_14_with_grace_period",1,"f","f","f",35,0
29652231,"within an hour",1,"f","f",123,"University District","Private room",1,2,2,1,1,"Real Bed",60,20,1,"t","strict_14_with_grace_period",0,"f","f","f",11,0
19982778,"within an hour",1,"t","t",2,"Rainier Valley","Entire home/apt",1,8,2.5,4,5,"Real Bed",200,50,4,"t","strict_14_with_grace_period",1,"f","f","f",17,0
19140686,"within an hour",1,"f","f",1,"University District","Entire home/apt",2,2,1,0,1,"Real Bed",110,25,5,"t","moderate",1,"f","f","f",22,0
7533537,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",2,2,1,0,1,"Real Bed",95,40,2,"f","moderate",1,"f","f","f",56,0
29833250,"within an hour",1,"t","t",42,"Downtown","Entire home/apt",1,4,1,1,1,"Real Bed",84,95,2,"t","strict_14_with_grace_period",1,"t","f","f",29,5
28590842,"within an hour",0.92,"f","t",51,"University District","Entire home/apt",2,5,2,2,2,"Real Bed",150,85,1,"f","moderate",0,"f","f","f",30,0
5918741,"within an hour",1,"f","t",1,"Downtown","Entire home/apt",2,2,1,0,1,"Real Bed",99,50,2,"t","strict_14_with_grace_period",1,"t","f","f",15,5
29396603,"within an hour",1,"f","t",1,"Queen Anne","Entire home/apt",1,2,1,1,1,"Real Bed",125,35,2,"t","flexible",1,"f","f","f",30,1
27971824,"within an hour",1,"f","f",4,"Seward Park","Private room",1,2,1,1,1,"Real Bed",100,0,1,"t","flexible",1,"f","f","f",26,0
13881097,"within a few hours",0.9,"t","t",2,"Downtown","Entire home/apt",1,2,1,1,2,"Real Bed",100,0,1,"f","strict_14_with_grace_period",1,"t","f","f",32,3
14928686,"within an hour",1,"f","t",2,"Rainier Valley","Private room",2,3,2,1,3,"Real Bed",40,30,1,"t","moderate",0,"f","f","f",44,0
16101111,"within an hour",0.99,"f","f",521,"Cascade","Entire home/apt",6,7,2,3,3,"Real Bed",500,159,2,"t","strict",1,"f","f","f",25,5
15358605,"within a day",1,"f","t",2,"Capitol Hill","Entire home/apt",1,3,1,0,2,"Real Bed",150,50,2,"f","flexible",1,"f","f","f",20,0
27207242,"within an hour",1,"t","f",2,"Other neighborhoods","Entire home/apt",1,2,1,0,1,"Real Bed",35,45,1,"t","moderate",1,"f","f","f",21,0
27876107,"within an hour",1,"f","t",1,"Capitol Hill","Entire home/apt",1,4,1,1,2,"Real Bed",95,50,1,"t","moderate",1,"f","f","f",44,0
25522201,"within an hour",1,"t","t",5,"Delridge","Private room",2,2,1,1,1,"Real Bed",65,45,2,"f","moderate",1,"f","t","f",20,0
12856205,"within an hour",1,"f","t",1,"Ballard","Entire home/apt",1,2,1,1,2,"Real Bed",95,60,2,"f","strict_14_with_grace_period",1,"f","f","f",26,0
12584274,"within an hour",1,"t","t",4,"West Seattle","Entire home/apt",2,2,1,0,1,"Pull-out Sofa",95,40,1,"f","moderate",1,"f","f","f",28,0
23357945,"within an hour",1,"t","t",1,"Beacon Hill","Private room",1,4,1,2,2,"Real Bed",45,45,1,"t","flexible",1,"f","f","f",36,0
22639064,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",6,6,2.5,2,5,"Real Bed",290,100,2,"f","moderate",1,"f","f","f",41,0
22177229,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",144,75,5,"t","strict_14_with_grace_period",1,"t","f","f",18,6
19999178,"within an hour",1,"t","t",1,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",85,0,1,"t","flexible",1,"f","f","f",26,0
23705097,"within an hour",1,"t","f",32,"Central Area","Entire home/apt",6,11,2.5,3,6,"Real Bed",290,150,1,"t","strict_14_with_grace_period",0,"f","f","f",28,0
27283827,"within an hour",1,"t","f",2,"Central Area","Entire home/apt",2,3,1,0,1,"Real Bed",250,50,1,"t","moderate",1,"f","f","f",20,0
18095047,"within an hour",1,"t","t",2,"Ballard","Private room",1,1,1,1,1,"Real Bed",50,40,7,"f","moderate",1,"f","f","f",37,0
25916505,"within an hour",1,"t","f",1,"Ballard","Entire home/apt",1,6,2.5,3,4,"Real Bed",250,100,1,"t","moderate",1,"f","f","f",23,0
20647832,"within an hour",1,"t","f",3,"University District","Entire home/apt",1,5,3,3,3,"Real Bed",250,140,3,"f","moderate",1,"f","f","f",41,0
26839361,"within an hour",1,"f","t",1,"Beacon Hill","Entire home/apt",1,4,1,2,2,"Real Bed",130,200,3,"f","moderate",1,"f","f","f",22,0
15339026,"within an hour",1,"t","t",4,"Queen Anne","Entire home/apt",10,12,1,4,8,"Real Bed",325,195,4,"f","strict_14_with_grace_period",1,"f","f","f",46,0
17569817,"within an hour",1,"f","f",18,"Beacon Hill","Entire home/apt",1,10,3.5,4,6,"Real Bed",220,275,3,"t","strict_14_with_grace_period",1,"f","f","f",31,0
